FY,CFIS/ORG Code,CBID,Leave Benefit ID,Leave Benefit Name,ending_balance
2022-2023,5360,R06,EX,EXCESS HOURS (EX),82.0
2022-2023,5360,R06,FH,FURLOUGH HOURS,325.0
2022-2023,5360,R06,HC,HOLIDAY CREDIT,18725.75
2022-2023,5360,R06,HI,HOLIDAY INFORMAL TIME OFF,1949.25
2022-2023,5360,R06,HT,HOLIDAY CREDIT-WK ON HOL,161.0
2022-2023,5360,R06,LX,PERSONAL LEAVE PROG 2020,2725.5
2022-2023,5360,R06,PH,PERSONAL HOLIDAY,56.0
2022-2023,5360,R06,PL,PERSONAL LEAVE PROGRAM,220.25
2022-2023,5360,R06,PT,PROFESSIONAL TRNG/DEVEL,7872.0
2022-2023,5360,R06,SL,SICK LEAVE,96943.5
2022-2023,5360,R06,VA,VACATION,101541.0
2022-2023,5360,R10,EX,EXCESS HOURS (EX),21.5
2022-2023,5360,R10,HC,HOLIDAY CREDIT,8.5
2022-2023,5360,R10,PH,PERSONAL HOLIDAY,0.0
2022-2023,5360,R10,PT,PROFESSIONAL TRNG/DEVEL,16.0
2022-2023,5360,R10,PV,VOLUNTARY PLP,32.0
2022-2023,5360,R10,SL,SICK LEAVE,55.0
2022-2023,5360,R10,VA,VACATION,101.0
2022-2023,5360,R11,CT,COMPENSATING TIME OFF,50.0
2022-2023,5360,R11,HI,HOLIDAY INFORMAL TIME OFF,8.0
2022-2023,5360,R11,PH,PERSONAL HOLIDAY,16.0
2022-2023,5360,R11,PT,PROFESSIONAL TRNG/DEVEL,96.0
2022-2023,5360,R11,SL,SICK LEAVE,107.0
2022-2023,5360,R11,VA,VACATION,235.25
2022-2023,5360,R12,AL,ANNUAL LEAVE,4011.75
2022-2023,5360,R12,CT,COMPENSATING TIME OFF,576.75
2022-2023,5360,R12,EX,EXCESS HOURS (EX),190.0
2022-2023,5360,R12,FH,FURLOUGH HOURS,16.0
2022-2023,5360,R12,HC,HOLIDAY CREDIT,1697.25
2022-2023,5360,R12,HI,HOLIDAY INFORMAL TIME OFF,51.0
2022-2023,5360,R12,HT,HOLIDAY CREDIT-WK ON HOL,288.75
2022-2023,5360,R12,LX,PERSONAL LEAVE PROG 2020,65.5
2022-2023,5360,R12,PH,PERSONAL HOLIDAY,40.0
2022-2023,5360,R12,PT,PROFESSIONAL TRNG/DEVEL,921.25
2022-2023,5360,R12,SL,SICK LEAVE,3081.0
2022-2023,5360,R12,VA,VACATION,5915.0
2022-2023,5360,R13,AL,ANNUAL LEAVE,6823.0
2022-2023,5360,R13,CT,COMPENSATING TIME OFF,647.5
2022-2023,5360,R13,EX,EXCESS HOURS (EX),229.0
2022-2023,5360,R13,HC,HOLIDAY CREDIT,2104.0
2022-2023,5360,R13,HI,HOLIDAY INFORMAL TIME OFF,17.0
2022-2023,5360,R13,HT,HOLIDAY CREDIT-WK ON HOL,384.0
2022-2023,5360,R13,LX,PERSONAL LEAVE PROG 2020,56.0
2022-2023,5360,R13,PH,PERSONAL HOLIDAY,0.0
2022-2023,5360,R13,PT,PROFESSIONAL TRNG/DEVEL,336.0
2022-2023,5360,R13,SL,SICK LEAVE,239.5
2022-2023,5360,R13,VA,VACATION,1526.75
2022-2023,5360,R15,AL,ANNUAL LEAVE,84.25
2022-2023,5360,R15,CT,COMPENSATING TIME OFF,19.0
2022-2023,5360,R15,EX,EXCESS HOURS (EX),148.0
2022-2023,5360,R15,HC,HOLIDAY CREDIT,298.5
2022-2023,5360,R15,HI,HOLIDAY INFORMAL TIME OFF,52.75
2022-2023,5360,R15,HT,HOLIDAY CREDIT-WK ON HOL,1456.5
2022-2023,5360,R15,PH,PERSONAL HOLIDAY,256.0
2022-2023,5360,R15,PT,PROFESSIONAL TRNG/DEVEL,238.75
2022-2023,5360,R15,SL,SICK LEAVE,1291.0
2022-2023,5360,R15,VA,VACATION,2858.5
2022-2023,5360,R16,AL,ANNUAL LEAVE,1687.75
2022-2023,5360,R16,CT,COMPENSATING TIME OFF,1794.75
2022-2023,5360,R16,HC,HOLIDAY CREDIT,677.0
2022-2023,5360,R16,HI,HOLIDAY INFORMAL TIME OFF,103.0
2022-2023,5360,R16,HT,HOLIDAY CREDIT-WK ON HOL,34.0
2022-2023,5360,R16,LX,PERSONAL LEAVE PROG 2020,146.0
2022-2023,5360,R16,OC,ON CALL,58.0
2022-2023,5360,R16,PH,PERSONAL HOLIDAY,280.0
2022-2023,5360,R16,PT,PROFESSIONAL TRNG/DEVEL,166.0
2022-2023,5360,R16,PV,VOLUNTARY PLP,218.0
2022-2023,5360,R16,SL,SICK LEAVE,2189.0
2022-2023,5360,R16,VA,VACATION,3401.5
2022-2023,5360,R17,AL,ANNUAL LEAVE,1191.25
2022-2023,5360,R17,CT,COMPENSATING TIME OFF,4630.75
2022-2023,5360,R17,EX,EXCESS HOURS (EX),354.5
2022-2023,5360,R17,HC,HOLIDAY CREDIT,1952.25
2022-2023,5360,R17,HI,HOLIDAY INFORMAL TIME OFF,300.5
2022-2023,5360,R17,HT,HOLIDAY CREDIT-WK ON HOL,2445.5
2022-2023,5360,R17,LX,PERSONAL LEAVE PROG 2020,1007.0
2022-2023,5360,R17,PH,PERSONAL HOLIDAY,624.0
2022-2023,5360,R17,PT,PROFESSIONAL TRNG/DEVEL,580.0
2022-2023,5360,R17,PV,VOLUNTARY PLP,770.0
2022-2023,5360,R17,SL,SICK LEAVE,2055.75
2022-2023,5360,R17,VA,VACATION,8232.75
2022-2023,5360,R18,AL,ANNUAL LEAVE,57.0
2022-2023,5360,R18,CT,COMPENSATING TIME OFF,15.25
2022-2023,5360,R18,EX,EXCESS HOURS (EX),24.0
2022-2023,5360,R18,HC,HOLIDAY CREDIT,552.0
2022-2023,5360,R18,HI,HOLIDAY INFORMAL TIME OFF,32.0
2022-2023,5360,R18,HT,HOLIDAY CREDIT-WK ON HOL,511.0
2022-2023,5360,R18,LX,PERSONAL LEAVE PROG 2020,111.5
2022-2023,5360,R18,PH,PERSONAL HOLIDAY,112.0
2022-2023,5360,R18,PT,PROFESSIONAL TRNG/DEVEL,32.0
2022-2023,5360,R18,SL,SICK LEAVE,648.25
2022-2023,5360,R18,VA,VACATION,1882.5
2022-2023,5360,R19,AL,ANNUAL LEAVE,7567.5
2022-2023,5360,R19,CT,COMPENSATING TIME OFF,670.25
2022-2023,5360,R19,FH,FURLOUGH HOURS,8.0
2022-2023,5360,R19,HC,HOLIDAY CREDIT,1575.25
2022-2023,5360,R19,HI,HOLIDAY INFORMAL TIME OFF,146.75
2022-2023,5360,R19,HT,HOLIDAY CREDIT-WK ON HOL,408.0
2022-2023,5360,R19,LX,PERSONAL LEAVE PROG 2020,117.5
2022-2023,5360,R19,PH,PERSONAL HOLIDAY,504.0
2022-2023,5360,R19,PT,PROFESSIONAL TRNG/DEVEL,770.0
2022-2023,5360,R19,PV,VOLUNTARY PLP,956.0
2022-2023,5360,R19,SL,SICK LEAVE,1929.25
2022-2023,5360,R19,VA,VACATION,3003.75
2022-2023,5360,R20,AL,ANNUAL LEAVE,2144.0
2022-2023,5360,R20,CT,COMPENSATING TIME OFF,1243.5
2022-2023,5360,R20,EX,EXCESS HOURS (EX),334.0
2022-2023,5360,R20,HC,HOLIDAY CREDIT,2882.25
2022-2023,5360,R20,HI,HOLIDAY INFORMAL TIME OFF,512.0
2022-2023,5360,R20,HT,HOLIDAY CREDIT-WK ON HOL,5885.25
2022-2023,5360,R20,LV,PERSONAL LEAVE PROG 2012,1.0
2022-2023,5360,R20,LX,PERSONAL LEAVE PROG 2020,1107.5
2022-2023,5360,R20,PH,PERSONAL HOLIDAY,1129.5
2022-2023,5360,R20,PT,PROFESSIONAL TRNG/DEVEL,1055.0
2022-2023,5360,R20,PV,VOLUNTARY PLP,1387.5
2022-2023,5360,R20,SL,SICK LEAVE,7606.5
2022-2023,5360,R20,VA,VACATION,13193.25
2022-2023,5360,S01,AL,ANNUAL LEAVE,4732.5
2022-2023,5360,S01,CT,COMPENSATING TIME OFF,33.75
2022-2023,5360,S01,EX,EXCESS HOURS (EX),20.75
2022-2023,5360,S01,HC,HOLIDAY CREDIT,78.5
2022-2023,5360,S01,HI,HOLIDAY INFORMAL TIME OFF,50.5
2022-2023,5360,S01,LX,PERSONAL LEAVE PROG 2020,6.0
2022-2023,5360,S01,PH,PERSONAL HOLIDAY,88.0
2022-2023,5360,S01,PT,PROFESSIONAL TRNG/DEVEL,144.0
2022-2023,5360,S01,SL,SICK LEAVE,2212.75
2022-2023,5360,S01,VA,VACATION,810.25
2022-2023,5360,S03,AL,ANNUAL LEAVE,216.0
2022-2023,5360,S03,EL,EDUCATIONAL LEAVE,2087.0
2022-2023,5360,S03,HC,HOLIDAY CREDIT,64.0
2022-2023,5360,S03,HI,HOLIDAY INFORMAL TIME OFF,56.0
2022-2023,5360,S03,LV,PERSONAL LEAVE PROG 2012,1.0
2022-2023,5360,S03,LX,PERSONAL LEAVE PROG 2020,175.5
2022-2023,5360,S03,PD,PERSONAL DAY,24.0
2022-2023,5360,S03,PH,PERSONAL HOLIDAY,16.0
2022-2023,5360,S03,PT,PROFESSIONAL TRNG/DEVEL,24.0
2022-2023,5360,S03,PV,VOLUNTARY PLP,237.0
2022-2023,5360,S03,SL,SICK LEAVE,432.0
2022-2023,5360,S03,VA,VACATION,700.0
2022-2023,5360,S04,CT,COMPENSATING TIME OFF,25.5
2022-2023,5360,S04,EX,EXCESS HOURS (EX),2.0
2022-2023,5360,S04,HC,HOLIDAY CREDIT,70.0
2022-2023,5360,S04,HI,HOLIDAY INFORMAL TIME OFF,26.5
2022-2023,5360,S04,HT,HOLIDAY CREDIT-WK ON HOL,12.0
2022-2023,5360,S04,PH,PERSONAL HOLIDAY,152.0
2022-2023,5360,S04,PT,PROFESSIONAL TRNG/DEVEL,92.0
2022-2023,5360,S04,SL,SICK LEAVE,979.0
2022-2023,5360,S04,VA,VACATION,1515.0
2022-2023,5360,S06,AL,ANNUAL LEAVE,25554.0
2022-2023,5360,S06,CT,COMPENSATING TIME OFF,13.5
2022-2023,5360,S06,EX,EXCESS HOURS (EX),1555.5
2022-2023,5360,S06,FH,FURLOUGH HOURS,29.0
2022-2023,5360,S06,HC,HOLIDAY CREDIT,5271.0
2022-2023,5360,S06,HI,HOLIDAY INFORMAL TIME OFF,437.5
2022-2023,5360,S06,HT,HOLIDAY CREDIT-WK ON HOL,6039.5
2022-2023,5360,S06,LD,PERSONAL LEAVE PROG 2003,95.5
2022-2023,5360,S06,LX,PERSONAL LEAVE PROG 2020,828.75
2022-2023,5360,S06,PH,PERSONAL HOLIDAY,1216.0
2022-2023,5360,S06,PT,PROFESSIONAL TRNG/DEVEL,1168.0
2022-2023,5360,S06,SL,SICK LEAVE,17433.75
2022-2023,5360,S06,VA,VACATION,20124.75
2022-2023,5360,S12,AL,ANNUAL LEAVE,3425.0
2022-2023,5360,S12,CT,COMPENSATING TIME OFF,10.0
2022-2023,5360,S12,EX,EXCESS HOURS (EX),98.75
2022-2023,5360,S12,HC,HOLIDAY CREDIT,305.0
2022-2023,5360,S12,HI,HOLIDAY INFORMAL TIME OFF,8.0
2022-2023,5360,S12,PH,PERSONAL HOLIDAY,160.0
2022-2023,5360,S12,PT,PROFESSIONAL TRNG/DEVEL,176.0
2022-2023,5360,S12,SL,SICK LEAVE,1183.75
2022-2023,5360,S12,VA,VACATION,2792.0
2022-2023,5360,S13,AL,ANNUAL LEAVE,1023.25
2022-2023,5360,S13,EX,EXCESS HOURS (EX),11.0
2022-2023,5360,S13,HC,HOLIDAY CREDIT,209.25
2022-2023,5360,S13,PH,PERSONAL HOLIDAY,80.0
2022-2023,5360,S13,PL,PERSONAL LEAVE PROGRAM,72.0
2022-2023,5360,S13,PT,PROFESSIONAL TRNG/DEVEL,16.0
2022-2023,5360,S15,AL,ANNUAL LEAVE,2183.5
2022-2023,5360,S15,CT,COMPENSATING TIME OFF,25.5
2022-2023,5360,S15,EX,EXCESS HOURS (EX),140.5
2022-2023,5360,S15,HC,HOLIDAY CREDIT,1971.0
2022-2023,5360,S15,HI,HOLIDAY INFORMAL TIME OFF,103.75
2022-2023,5360,S15,HT,HOLIDAY CREDIT-WK ON HOL,1559.25
2022-2023,5360,S15,LX,PERSONAL LEAVE PROG 2020,507.25
2022-2023,5360,S15,PH,PERSONAL HOLIDAY,360.0
2022-2023,5360,S15,PT,PROFESSIONAL TRNG/DEVEL,96.0
2022-2023,5360,S15,PV,VOLUNTARY PLP,236.5
2022-2023,5360,S15,SL,SICK LEAVE,2095.75
2022-2023,5360,S15,VA,VACATION,3232.75
2022-2023,5360,S16,CT,COMPENSATING TIME OFF,7.5
2022-2023,5360,S16,PH,PERSONAL HOLIDAY,0.0
2022-2023,5360,S16,PT,PROFESSIONAL TRNG/DEVEL,16.0
2022-2023,5360,S16,SL,SICK LEAVE,472.0
2022-2023,5360,S16,VA,VACATION,846.0
2022-2023,5360,S17,AL,ANNUAL LEAVE,3122.5
2022-2023,5360,S17,CT,COMPENSATING TIME OFF,2340.0
2022-2023,5360,S17,EX,EXCESS HOURS (EX),132.5
2022-2023,5360,S17,HC,HOLIDAY CREDIT,656.75
2022-2023,5360,S17,HI,HOLIDAY INFORMAL TIME OFF,80.25
2022-2023,5360,S17,HT,HOLIDAY CREDIT-WK ON HOL,820.75
2022-2023,5360,S17,LX,PERSONAL LEAVE PROG 2020,256.25
2022-2023,5360,S17,PH,PERSONAL HOLIDAY,344.0
2022-2023,5360,S17,PT,PROFESSIONAL TRNG/DEVEL,176.0
2022-2023,5360,S17,PV,VOLUNTARY PLP,209.0
2022-2023,5360,S17,SL,SICK LEAVE,1342.5
2022-2023,5360,S17,VA,VACATION,2134.25
2022-2023,5360,S19,AL,ANNUAL LEAVE,1700.5
2022-2023,5360,S19,CT,COMPENSATING TIME OFF,31.0
2022-2023,5360,S19,HC,HOLIDAY CREDIT,507.0
2022-2023,5360,S19,HI,HOLIDAY INFORMAL TIME OFF,34.0
2022-2023,5360,S19,LX,PERSONAL LEAVE PROG 2020,102.0
2022-2023,5360,S19,PH,PERSONAL HOLIDAY,32.0
2022-2023,5360,S19,PT,PROFESSIONAL TRNG/DEVEL,208.0
2022-2023,5360,S19,SL,SICK LEAVE,864.0
2022-2023,5360,S19,VA,VACATION,2675.0
2022-2023,5360,S20,CT,COMPENSATING TIME OFF,1.75
2022-2023,5360,S20,HC,HOLIDAY CREDIT,26.5
2022-2023,5360,S20,HI,HOLIDAY INFORMAL TIME OFF,16.0
2022-2023,5360,S20,LX,PERSONAL LEAVE PROG 2020,18.0
2022-2023,5360,S20,PH,PERSONAL HOLIDAY,24.0
2022-2023,5360,S20,PT,PROFESSIONAL TRNG/DEVEL,16.0
2022-2023,5360,S20,SL,SICK LEAVE,38.75
2022-2023,5360,S20,VA,VACATION,364.0
2022-2023,5361,C04,HI,HOLIDAY INFORMAL TIME OFF,4.0
2022-2023,5361,C04,PH,PERSONAL HOLIDAY,0.0
2022-2023,5361,C04,PT,PROFESSIONAL TRNG/DEVEL,16.0
2022-2023,5361,C04,SL,SICK LEAVE,59.0
2022-2023,5361,C04,VA,VACATION,61.75
2022-2023,5361,E48,CT,COMPENSATING TIME OFF,2.0
2022-2023,5361,E48,HC,HOLIDAY CREDIT,32.0
2022-2023,5361,E48,HI,HOLIDAY INFORMAL TIME OFF,4.0
2022-2023,5361,E48,PH,PERSONAL HOLIDAY,48.0
2022-2023,5361,E48,PT,PROFESSIONAL TRNG/DEVEL,16.0
2022-2023,5361,E48,SL,SICK LEAVE,163.0
2022-2023,5361,E48,VA,VACATION,554.0
2022-2023,5361,E97,HI,HOLIDAY INFORMAL TIME OFF,4.0
2022-2023,5361,E97,PH,PERSONAL HOLIDAY,0.0
2022-2023,5361,E97,PT,PROFESSIONAL TRNG/DEVEL,16.0
2022-2023,5361,E97,SL,SICK LEAVE,176.0
2022-2023,5361,E97,VA,VACATION,88.75
2022-2023,5361,M01,AL,ANNUAL LEAVE,1434.75
2022-2023,5361,M01,CT,COMPENSATING TIME OFF,7.5
2022-2023,5361,M01,HC,HOLIDAY CREDIT,40.0
2022-2023,5361,M01,HI,HOLIDAY INFORMAL TIME OFF,16.0
2022-2023,5361,M01,PH,PERSONAL HOLIDAY,48.0
2022-2023,5361,M01,PT,PROFESSIONAL TRNG/DEVEL,48.0
2022-2023,5361,M01,PV,VOLUNTARY PLP,101.25
2022-2023,5361,M01,SL,SICK LEAVE,584.0
2022-2023,5361,M01,VA,VACATION,734.75
2022-2023,5361,M06,AL,ANNUAL LEAVE,8550.75
2022-2023,5361,M06,EX,EXCESS HOURS (EX),230.5
2022-2023,5361,M06,HC,HOLIDAY CREDIT,1003.25
2022-2023,5361,M06,HI,HOLIDAY INFORMAL TIME OFF,168.5
2022-2023,5361,M06,HT,HOLIDAY CREDIT-WK ON HOL,507.0
2022-2023,5361,M06,LP,PERSONAL LEAVE PROG 2010,2.0
2022-2023,5361,M06,LX,PERSONAL LEAVE PROG 2020,332.0
2022-2023,5361,M06,PH,PERSONAL HOLIDAY,536.0
2022-2023,5361,M06,PT,PROFESSIONAL TRNG/DEVEL,88.0
2022-2023,5361,M06,SL,SICK LEAVE,1923.75
2022-2023,5361,M06,VA,VACATION,790.0
2022-2023,5361,M16,AL,ANNUAL LEAVE,2643.0
2022-2023,5361,M16,CT,COMPENSATING TIME OFF,459.5
2022-2023,5361,M16,HC,HOLIDAY CREDIT,198.0
2022-2023,5361,M16,HI,HOLIDAY INFORMAL TIME OFF,54.0
2022-2023,5361,M16,LX,PERSONAL LEAVE PROG 2020,344.0
2022-2023,5361,M16,PH,PERSONAL HOLIDAY,168.0
2022-2023,5361,M16,PT,PROFESSIONAL TRNG/DEVEL,16.0
2022-2023,5361,M16,SL,SICK LEAVE,304.0
2022-2023,5361,M17,AL,ANNUAL LEAVE,1478.0
2022-2023,5361,M17,CT,COMPENSATING TIME OFF,504.0
2022-2023,5361,M17,HC,HOLIDAY CREDIT,24.0
2022-2023,5361,M17,HI,HOLIDAY INFORMAL TIME OFF,16.0
2022-2023,5361,M17,LX,PERSONAL LEAVE PROG 2020,168.0
2022-2023,5361,M17,PH,PERSONAL HOLIDAY,40.0
2022-2023,5361,M17,PT,PROFESSIONAL TRNG/DEVEL,16.0
2022-2023,5361,R01,AL,ANNUAL LEAVE,4915.5
2022-2023,5361,R01,CT,COMPENSATING TIME OFF,871.25
2022-2023,5361,R01,EX,EXCESS HOURS (EX),70.0
2022-2023,5361,R01,HC,HOLIDAY CREDIT,774.25
2022-2023,5361,R01,HI,HOLIDAY INFORMAL TIME OFF,216.25
2022-2023,5361,R01,HT,HOLIDAY CREDIT-WK ON HOL,24.0
2022-2023,5361,R01,LD,PERSONAL LEAVE PROG 2003,118.25
2022-2023,5361,R01,LX,PERSONAL LEAVE PROG 2020,65.0
2022-2023,5361,R01,PH,PERSONAL HOLIDAY,592.0
2022-2023,5361,R01,PT,PROFESSIONAL TRNG/DEVEL,640.25
2022-2023,5361,R01,PV,VOLUNTARY PLP,210.75
2022-2023,5361,R01,SL,SICK LEAVE,4180.5
2022-2023,5361,R01,VA,VACATION,6983.5
2022-2023,5361,R03,AL,ANNUAL LEAVE,73.5
2022-2023,5361,R03,CT,COMPENSATING TIME OFF,6.25
2022-2023,5361,R03,EL,EDUCATIONAL LEAVE,4550.0
2022-2023,5361,R03,FH,FURLOUGH HOURS,0.0
2022-2023,5361,R03,HC,HOLIDAY CREDIT,77.75
2022-2023,5361,R03,HI,HOLIDAY INFORMAL TIME OFF,186.5
2022-2023,5361,R03,LV,PERSONAL LEAVE PROG 2012,1.75
2022-2023,5361,R03,LX,PERSONAL LEAVE PROG 2020,1287.5
2022-2023,5361,R03,PD,PERSONAL DAY,463.5
2022-2023,5361,R03,PH,PERSONAL HOLIDAY,760.0
2022-2023,5361,R03,PT,PROFESSIONAL TRNG/DEVEL,400.0
2022-2023,5361,R03,PV,VOLUNTARY PLP,152.5
2022-2023,5361,R03,SL,SICK LEAVE,4796.75
2022-2023,5361,R03,VA,VACATION,1828.0
2022-2023,5361,R04,AL,ANNUAL LEAVE,1056.25
2022-2023,5361,R04,CT,COMPENSATING TIME OFF,738.5
2022-2023,5361,R04,EX,EXCESS HOURS (EX),15.5
2022-2023,5361,R04,HC,HOLIDAY CREDIT,339.75
2022-2023,5361,R04,HI,HOLIDAY INFORMAL TIME OFF,239.25
2022-2023,5361,R04,HT,HOLIDAY CREDIT-WK ON HOL,25.25
2022-2023,5361,R04,LP,PERSONAL LEAVE PROG 2010,10.5
2022-2023,5361,R04,LX,PERSONAL LEAVE PROG 2020,420.0
2022-2023,5361,R04,PH,PERSONAL HOLIDAY,704.0
2022-2023,5361,R04,PT,PROFESSIONAL TRNG/DEVEL,1057.0
2022-2023,5361,R04,PV,VOLUNTARY PLP,171.0
2022-2023,5361,R04,SL,SICK LEAVE,4987.25
2022-2023,5361,R04,VA,VACATION,8353.25
2022-2023,5361,R06,AL,ANNUAL LEAVE,39465.0
2022-2023,5361,R06,CT,COMPENSATING TIME OFF,315.0
2022-2023,5361,R06,EX,EXCESS HOURS (EX),267.0
2022-2023,5361,R06,FH,FURLOUGH HOURS,9.25
2022-2023,5361,R06,HC,HOLIDAY CREDIT,16867.75
2022-2023,5361,R06,HI,HOLIDAY INFORMAL TIME OFF,4827.75
2022-2023,5361,R06,HT,HOLIDAY CREDIT-WK ON HOL,324.0
2022-2023,5361,R06,LD,PERSONAL LEAVE PROG 2003,28.0
2022-2023,5361,R06,LV,PERSONAL LEAVE PROG 2012,5.25
2022-2023,5361,R06,LX,PERSONAL LEAVE PROG 2020,1961.5
2022-2023,5361,R06,PH,PERSONAL HOLIDAY,200.0
2022-2023,5361,R06,PL,PERSONAL LEAVE PROGRAM,144.0
2022-2023,5361,R06,PT,PROFESSIONAL TRNG/DEVEL,6539.0
2022-2023,5361,R06,SL,SICK LEAVE,36360.0
2022-2023,5361,R06,VA,VACATION,76295.25
2022-2023,5361,R10,CT,COMPENSATING TIME OFF,0.25
2022-2023,5361,R10,EX,EXCESS HOURS (EX),22.0
2022-2023,5361,R10,HC,HOLIDAY CREDIT,8.0
2022-2023,5361,R10,PH,PERSONAL HOLIDAY,8.0
2022-2023,5361,R10,PT,PROFESSIONAL TRNG/DEVEL,16.0
2022-2023,5361,R10,PV,VOLUNTARY PLP,146.0
2022-2023,5361,R10,SL,SICK LEAVE,293.5
2022-2023,5361,R10,VA,VACATION,438.0
2022-2023,5361,R11,CT,COMPENSATING TIME OFF,5.0
2022-2023,5361,R11,HI,HOLIDAY INFORMAL TIME OFF,7.75
2022-2023,5361,R11,PH,PERSONAL HOLIDAY,24.0
2022-2023,5361,R11,SL,SICK LEAVE,172.25
2022-2023,5361,R11,VA,VACATION,123.25
2022-2023,5361,R12,AL,ANNUAL LEAVE,8036.0
2022-2023,5361,R12,CT,COMPENSATING TIME OFF,1435.75
2022-2023,5361,R12,EX,EXCESS HOURS (EX),133.0
2022-2023,5361,R12,HC,HOLIDAY CREDIT,969.25
2022-2023,5361,R12,HI,HOLIDAY INFORMAL TIME OFF,174.5
2022-2023,5361,R12,HT,HOLIDAY CREDIT-WK ON HOL,76.0
2022-2023,5361,R12,LD,PERSONAL LEAVE PROG 2003,8.0
2022-2023,5361,R12,LX,PERSONAL LEAVE PROG 2020,301.5
2022-2023,5361,R12,PH,PERSONAL HOLIDAY,0.0
2022-2023,5361,R12,PT,PROFESSIONAL TRNG/DEVEL,648.0
2022-2023,5361,R12,SL,SICK LEAVE,4334.25
2022-2023,5361,R12,VA,VACATION,4647.75
2022-2023,5361,R13,AL,ANNUAL LEAVE,3766.5
2022-2023,5361,R13,CT,COMPENSATING TIME OFF,166.25
2022-2023,5361,R13,EX,EXCESS HOURS (EX),103.0
2022-2023,5361,R13,HC,HOLIDAY CREDIT,1720.25
2022-2023,5361,R13,HI,HOLIDAY INFORMAL TIME OFF,60.0
2022-2023,5361,R13,HT,HOLIDAY CREDIT-WK ON HOL,664.0
2022-2023,5361,R13,PH,PERSONAL HOLIDAY,0.0
2022-2023,5361,R13,PT,PROFESSIONAL TRNG/DEVEL,152.0
2022-2023,5361,R13,SL,SICK LEAVE,74.25
2022-2023,5361,R13,VA,VACATION,214.5
2022-2023,5361,R15,AL,ANNUAL LEAVE,920.5
2022-2023,5361,R15,CT,COMPENSATING TIME OFF,488.75
2022-2023,5361,R15,EX,EXCESS HOURS (EX),217.0
2022-2023,5361,R15,HC,HOLIDAY CREDIT,4047.5
2022-2023,5361,R15,HI,HOLIDAY INFORMAL TIME OFF,191.25
2022-2023,5361,R15,HT,HOLIDAY CREDIT-WK ON HOL,2997.5
2022-2023,5361,R15,LX,PERSONAL LEAVE PROG 2020,12.25
2022-2023,5361,R15,PH,PERSONAL HOLIDAY,600.0
2022-2023,5361,R15,PT,PROFESSIONAL TRNG/DEVEL,304.0
2022-2023,5361,R15,PV,VOLUNTARY PLP,8.0
2022-2023,5361,R15,SL,SICK LEAVE,917.0
2022-2023,5361,R15,VA,VACATION,2973.5
2022-2023,5361,R16,AL,ANNUAL LEAVE,5338.25
2022-2023,5361,R16,CT,COMPENSATING TIME OFF,1731.75
2022-2023,5361,R16,EX,EXCESS HOURS (EX),10.0
2022-2023,5361,R16,HC,HOLIDAY CREDIT,600.0
2022-2023,5361,R16,HI,HOLIDAY INFORMAL TIME OFF,110.0
2022-2023,5361,R16,HT,HOLIDAY CREDIT-WK ON HOL,164.0
2022-2023,5361,R16,LX,PERSONAL LEAVE PROG 2020,88.0
2022-2023,5361,R16,MO,MEDICAL OFFICER OF DAY,84.0
2022-2023,5361,R16,OC,ON CALL,77.0
2022-2023,5361,R16,PH,PERSONAL HOLIDAY,248.0
2022-2023,5361,R16,PT,PROFESSIONAL TRNG/DEVEL,136.0
2022-2023,5361,R16,PV,VOLUNTARY PLP,112.0
2022-2023,5361,R16,SL,SICK LEAVE,360.0
2022-2023,5361,R16,VA,VACATION,2626.0
2022-2023,5361,R17,AL,ANNUAL LEAVE,1176.75
2022-2023,5361,R17,CT,COMPENSATING TIME OFF,3286.5
2022-2023,5361,R17,EX,EXCESS HOURS (EX),380.0
2022-2023,5361,R17,HC,HOLIDAY CREDIT,2420.0
2022-2023,5361,R17,HI,HOLIDAY INFORMAL TIME OFF,422.0
2022-2023,5361,R17,HT,HOLIDAY CREDIT-WK ON HOL,2652.5
2022-2023,5361,R17,LX,PERSONAL LEAVE PROG 2020,480.5
2022-2023,5361,R17,PD,PERSONAL DAY,0.0
2022-2023,5361,R17,PH,PERSONAL HOLIDAY,810.5
2022-2023,5361,R17,PT,PROFESSIONAL TRNG/DEVEL,882.0
2022-2023,5361,R17,PV,VOLUNTARY PLP,754.25
2022-2023,5361,R17,SL,SICK LEAVE,5686.0
2022-2023,5361,R17,VA,VACATION,14952.25
2022-2023,5361,R18,AL,ANNUAL LEAVE,1254.0
2022-2023,5361,R18,CT,COMPENSATING TIME OFF,525.75
2022-2023,5361,R18,EX,EXCESS HOURS (EX),96.5
2022-2023,5361,R18,HC,HOLIDAY CREDIT,193.75
2022-2023,5361,R18,HI,HOLIDAY INFORMAL TIME OFF,37.75
2022-2023,5361,R18,HT,HOLIDAY CREDIT-WK ON HOL,609.0
2022-2023,5361,R18,LX,PERSONAL LEAVE PROG 2020,45.75
2022-2023,5361,R18,PH,PERSONAL HOLIDAY,64.0
2022-2023,5361,R18,PT,PROFESSIONAL TRNG/DEVEL,328.0
2022-2023,5361,R18,SL,SICK LEAVE,187.75
2022-2023,5361,R18,VA,VACATION,267.75
2022-2023,5361,R19,AL,ANNUAL LEAVE,9028.25
2022-2023,5361,R19,CT,COMPENSATING TIME OFF,573.25
2022-2023,5361,R19,EX,EXCESS HOURS (EX),182.0
